-2.9 1.76e-04 8.30e-02 7.23e-01 1.57e-01 3.58e-02 1.18e-04 0.00e+00
-2.8 1.05e-04 6.08e-02 6.72e-01 2.07e-01 6.02e-02 3.01e-04 3.39e-07
-2.7 6.10e-05 4.32e-02 6.02e-01 2.57e-01 9.74e-02 7.30e-04 1.21e-06
-2.6 3.38e-05 2.93e-02 5.16e-01 3.02e-01 1.51e-01 1.69e-03 4.08e-06
-2.5 1.80e-05 1.90e-02 4.21e-01 3.34e-01 2.22e-01 3.64e-03 1.27e-05
-2.4 9.10e-06 1.17e-02 3.27e-01 3.46e-01 3.09e-01 7.37e-03 3.69e-05
-2.3 4.45e-06 6.85e-03 2.41e-01 3.36e-01 4.02e-01 1.38e-02 9.77e-05
-2.2 2.11e-06 3.86e-03 1.70e-01 3.08e-01 4.94e-01 2.42e-02 2.40e-04
-2.1 9.77e-07 2.10e-03 1.15e-01 2.67e-01 5.75e-01 3.98e-02 5.46e-04
-2.0 4.43e-07 1.11e-03 7.53e-02 2.22e-01 6.39e-01 6.19e-02 1.17e-03
-1.9 2.00e-07 5.77e-04 4.79e-02 1.77e-01 6.81e-01 9.14e-02 2.35e-03
-1.8 8.90e-08 2.94e-04 2.97e-02 1.36e-01 7.00e-01 1.29e-01 4.50e-03
-1.7 3.95e-08 1.48e-04 1.80e-02 1.02e-01 6.97e-01 1.75e-01 8.20e-03
-1.6 1.73e-08 7.35e-05 1.06e-02 7.39e-02 6.73e-01 2.28e-01 1.43e-02
-1.5 7.58e-09 3.60e-05 6.10e-03 5.20e-02 6.30e-01 2.88e-01 2.41e-02
-1.4 3.30e-09 1.74e-05 3.41e-03 3.54e-02 5.71e-01 3.51e-01 3.92e-02
-1.3 1.42e-09 8.21e-06 1.84e-03 2.32e-02 5.00e-01 4.13e-01 6.16e-02
-1.2 6.05e-10 3.79e-06 9.52e-04 1.45e-02 4.22e-01 4.69e-01 9.38e-02
-1.1 2.50e-10 1.69e-06 4.67e-04 8.61e-03 3.40e-01 5.13e-01 1.38e-01
-1.0 9.85e-11 7.14e-07 2.15e-04 4.82e-03 2.61e-01 5.37e-01 1.97e-01
-0.9 3.59e-11 2.80e-07 9.15e-05 2.51e-03 1.89e-01 5.38e-01 2.70e-01
-0.8 1.16e-11 9.83e-08 3.51e-05 1.20e-03 1.28e-01 5.12e-01 3.59e-01
-0.7 3.08e-12 2.94e-08 1.18e-05 5.15e-04 8.03e-02 4.60e-01 4.60e-01
-0.6 6.13e-13 6.98e-09 3.33e-06 1.95e-04 4.57e-02 3.87e-01 5.67e-01
-0.5 9.05e-14 1.33e-09 8.28e-07 6.78e-05 2.43e-02 3.07e-01 6.69e-01
-0.4 1.26e-14 2.49e-10 2.11e-07 2.45e-05 1.30e-02 2.38e-01 7.48e-01
-0.3 2.01e-15 5.25e-11 6.03e-08 9.70e-06 7.27e-03 1.86e-01 8.07e-01
-0.2 3.54e-16 1.21e-11 1.84e-08 4.03e-06 4.16e-03 1.44e-01 8.51e-01
-0.1 5.79e-17 2.62e-12 5.38e-09 1.63e-06 2.33e-03 1.10e-01 8.87e-01
0.0 7.53e-18 4.72e-13 1.36e-09 5.92e-07 1.22e-03 8.15e-02 9.17e-01
0.1 7.34e-19 6.72e-14 2.90e-10 1.92e-07 5.94e-04 5.78e-02 9.42e-01
0.2 5.13e-20 7.31e-15 5.04e-11 5.48e-08 2.67e-04 3.93e-02 9.60e-01
0.3 2.74e-21 6.45e-16 7.60e-12 1.46e-08 1.13e-04 2.57e-02 9.74e-01
0.4 2.06e-22 7.81e-17 1.52e-12 4.93e-09 5.14e-05 1.72e-02 9.83e-01
0.5 2.72e-23 1.54e-17 4.53e-13 2.25e-09 2.71e-05 1.21e-02 9.88e-01
0.6 4.88e-24 3.94e-18 1.65e-13 1.17e-09 1.56e-05 8.76e-03 9.91e-01
0.7 9.89e-25 1.11e-18 6.48e-14 6.38e-10 9.41e-06 6.46e-03 9.94e-01
0.8 2.08e-25 3.25e-19 2.62e-14 3.55e-10 5.80e-06 4.78e-03 9.95e-01
0.9 4.38e-26 9.55e-20 1.07e-14 2.00e-10 3.63e-06 3.54e-03 9.96e-01
1.0 8.94e-27 2.75e-20 4.35e-15 1.14e-10 2.29e-06 2.60e-03 9.97e-01
1.1 1.72e-27 7.66e-21 1.74e-15 6.45e-11 1.45e-06 1.89e-03 9.98e-01
1.2 3.04e-28 2.00e-21 6.69e-16 3.59e-11 9.11e-07 1.36e-03 9.99e-01
1.3 4.79e-29 4.81e-22 2.42e-16 1.92e-11 5.60e-07 9.58e-04 9.99e-01
1.4 6.53e-30 1.03e-22 8.02e-17 9.58e-12 3.33e-07 6.67e-04 9.99e-01
1.5 7.53e-31 1.92e-23 2.38e-17 4.36e-12 1.88e-07 4.57e-04 1.00e+00
1.6 7.32e-32 3.10e-24 6.21e-18 1.78e-12 9.98e-08 3.09e-04 1.00e+00
1.7 6.11e-33 4.39e-25 1.44e-18 6.58e-13 5.01e-08 2.06e-04 1.00e+00
1.8 4.52e-34 5.54e-26 3.03e-19 2.21e-13 2.39e-08 1.37e-04 1.00e+00
1.9 3.08e-35 6.46e-27 5.86e-20 6.90e-14 1.10e-08 9.05e-05 1.00e+00
2.0 2.03e-36 7.23e-28 1.09e-20 2.06e-14 4.92e-09 6.00e-05 1.00e+00
2.1 0.00e+00 8.13e-29 1.99e-21 6.05e-15 2.19e-09 4.00e-05 1.00e+00
2.2 0.00e+00 9.65e-30 3.78e-22 1.80e-15 9.90e-10 2.71e-05 1.00e+00
2.3 0.00e+00 1.25e-30 7.65e-23 5.59e-16 4.60e-10 1.86e-05 1.00e+00
2.4 0.00e+00 1.83e-31 1.68e-23 1.84e-16 2.21e-10 1.30e-05 1.00e+00
2.5 0.00e+00 3.00e-32 4.04e-24 6.41e-17 1.11e-10 9.32e-06 1.00e+00
2.6 0.00e+00 5.49e-33 1.06e-24 2.38e-17 5.77e-11 6.79e-06 1.00e+00
2.7 0.00e+00 1.11e-33 2.98e-25 9.28e-18 3.11e-11 5.02e-06 1.00e+00
2.8 0.00e+00 2.44e-34 8.94e-26 3.80e-18 1.72e-11 3.76e-06 1.00e+00
2.9 0.00e+00 5.77e-35 2.84e-26 1.62e-18 9.79e-12 2.85e-06 1.00e+00
3.0 0.00e+00 1.44e-35 9.41e-27 7.10e-19 5.68e-12 2.18e-06 1.00e+00
3.1 0.00e+00 3.78e-36 3.24e-27 3.20e-19 3.35e-12 1.68e-06 1.00e+00
3.2 0.00e+00 1.03e-36 1.15e-27 1.47e-19 2.00e-12 1.31e-06 1.00e+00
3.3 0.00e+00 0.00e+00 4.16e-28 6.90e-20 1.21e-12 1.02e-06 1.00e+00
3.4 0.00e+00 0.00e+00 1.54e-28 3.27e-20 7.37e-13 7.96e-07 1.00e+00
3.5 0.00e+00 0.00e+00 5.76e-29 1.57e-20 4.52e-13 6.25e-07 1.00e+00
3.6 0.00e+00 0.00e+00 2.19e-29 7.61e-21 2.79e-13 4.92e-07 1.00e+00
3.7 0.00e+00 0.00e+00 8.39e-30 3.71e-21 1.73e-13 3.87e-07 1.00e+00
3.8 0.00e+00 0.00e+00 3.24e-30 1.82e-21 1.08e-13 3.06e-07 1.00e+00
3.9 0.00e+00 0.00e+00 1.26e-30 8.96e-22 6.72e-14 2.42e-07 1.00e+00
4.0 0.00e+00 0.00e+00 4.92e-31 4.43e-22 4.20e-14 1.91e-07 1.00e+00
4.1 0.00e+00 0.00e+00 1.93e-31 2.20e-22 2.63e-14 1.52e-07 1.00e+00
4.2 0.00e+00 0.00e+00 7.58e-32 1.09e-22 1.65e-14 1.20e-07 1.00e+00
4.3 0.00e+00 0.00e+00 2.99e-32 5.42e-23 1.04e-14 9.52e-08 1.00e+00
4.4 0.00e+00 0.00e+00 1.18e-32 2.70e-23 6.51e-15 7.55e-08 1.00e+00
4.5 0.00e+00 0.00e+00 4.66e-33 1.35e-23 4.09e-15 5.99e-08 1.00e+00
4.6 0.00e+00 0.00e+00 1.85e-33 6.72e-24 2.58e-15 4.75e-08 1.00e+00
4.7 0.00e+00 0.00e+00 7.31e-34 3.36e-24 1.62e-15 3.77e-08 1.00e+00
4.8 0.00e+00 0.00e+00 2.90e-34 1.68e-24 1.02e-15 2.99e-08 1.00e+00
4.9 0.00e+00 0.00e+00 1.15e-34 8.37e-25 6.42e-16 2.38e-08 1.00e+00
5.0 0.00e+00 0.00e+00 4.55e-35 4.18e-25 4.04e-16 1.89e-08 1.00e+00
5.1 0.00e+00 0.00e+00 1.81e-35 2.09e-25 2.54e-16 1.50e-08 1.00e+00
5.2 0.00e+00 0.00e+00 7.16e-36 1.04e-25 1.60e-16 1.19e-08 1.00e+00
5.3 0.00e+00 0.00e+00 2.83e-36 5.20e-26 1.00e-16 9.44e-09 1.00e+00
5.4 0.00e+00 0.00e+00 1.12e-36 2.60e-26 6.31e-17 7.49e-09 1.00e+00
5.5 0.00e+00 0.00e+00 4.44e-37 1.29e-26 3.96e-17 5.94e-09 1.00e+00
5.6 0.00e+00 0.00e+00 0.00e+00 6.44e-27 2.49e-17 4.72e-09 1.00e+00
5.7 0.00e+00 0.00e+00 0.00e+00 3.20e-27 1.56e-17 3.74e-09 1.00e+00
5.8 0.00e+00 0.00e+00 0.00e+00 1.59e-27 9.77e-18 2.97e-09 1.00e+00
5.9 0.00e+00 0.00e+00 0.00e+00 7.89e-28 6.11e-18 2.35e-09 1.00e+00
6.0 0.00e+00 0.00e+00 0.00e+00 3.90e-28 3.81e-18 1.87e-09 1.00e+00
6.1 0.00e+00 0.00e+00 0.00e+00 1.93e-28 2.37e-18 1.48e-09 1.00e+00
6.2 0.00e+00 0.00e+00 0.00e+00 9.47e-29 1.48e-18 1.17e-09 1.00e+00
6.3 0.00e+00 0.00e+00 0.00e+00 4.64e-29 9.15e-19 9.26e-10 1.00e+00
6.4 0.00e+00 0.00e+00 0.00e+00 2.27e-29 5.65e-19 7.32e-10 1.00e+00
6.5 0.00e+00 0.00e+00 0.00e+00 1.10e-29 3.48e-19 5.78e-10 1.00e+00
6.6 0.00e+00 0.00e+00 0.00e+00 5.30e-30 2.13e-19 4.55e-10 1.00e+00
6.7 0.00e+00 0.00e+00 0.00e+00 2.54e-30 1.30e-19 3.58e-10 1.00e+00
6.8 0.00e+00 0.00e+00 0.00e+00 1.20e-30 7.84e-20 2.81e-10 1.00e+00
6.9 0.00e+00 0.00e+00 0.00e+00 5.63e-31 4.70e-20 2.20e-10 1.00e+00
7.0 0.00e+00 0.00e+00 0.00e+00 2.61e-31 2.80e-20 1.72e-10 1.00e+00
