-8.0 9.83e-01 1.65e-02 1.93e-08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-7.9 9.81e-01 1.89e-02 2.69e-08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-7.8 9.78e-01 2.16e-02 3.76e-08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-7.7 9.75e-01 2.48e-02 5.25e-08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-7.6 9.72e-01 2.84e-02 7.34e-08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-7.5 9.67e-01 3.25e-02 1.03e-07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-7.4 9.63e-01 3.72e-02 1.44e-07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-7.3 9.57e-01 4.25e-02 2.02e-07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-7.2 9.51e-01 4.86e-02 2.84e-07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-7.1 9.45e-01 5.54e-02 4.00e-07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-7.0 9.37e-01 6.31e-02 5.63e-07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-6.9 9.28e-01 7.18e-02 7.95e-07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-6.8 9.18e-01 8.16e-02 1.12e-06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-6.7 9.07e-01 9.26e-02 1.59e-06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-6.6 8.95e-01 1.05e-01 2.26e-06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-6.5 8.81e-01 1.19e-01 3.21e-06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-6.4 8.66e-01 1.34e-01 4.57e-06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-6.3 8.50e-01 1.50e-01 6.48e-06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-6.2 8.31e-01 1.69e-01 9.26e-06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-6.1 8.10e-01 1.90e-01 1.33e-05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-6.0 7.87e-01 2.12e-01 1.90e-05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-5.9 7.62e-01 2.37e-01 2.74e-05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-5.8 7.35e-01 2.65e-01 3.96e-05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-5.7 7.05e-01 2.94e-01 5.75e-05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-5.6 6.73e-01 3.27e-01 8.36e-05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-5.5 6.39e-01 3.61e-01 1.22e-04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-5.4 6.02e-01 3.98e-01 1.79e-04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-5.3 5.65e-01 4.35e-01 2.62e-04 1.47e-07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-5.2 5.23e-01 4.77e-01 3.89e-04 2.25e-07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-5.1 4.82e-01 5.17e-01 5.75e-04 3.45e-07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-5.0 4.38e-01 5.62e-01 8.64e-04 5.42e-07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-4.9 3.94e-01 6.05e-01 1.30e-03 8.64e-07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-4.8 3.51e-01 6.47e-01 1.95e-03 1.41e-06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-4.7 3.09e-01 6.88e-01 2.96e-03 2.36e-06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-4.6 2.68e-01 7.28e-01 4.50e-03 4.11e-06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-4.5 2.30e-01 7.64e-01 6.88e-03 7.45e-06 2.41e-07 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-4.4 1.95e-01 7.94e-01 1.05e-02 1.38e-05 5.00e-07 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-4.3 1.63e-01 8.21e-01 1.61e-02 2.73e-05 1.06e-06 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-4.2 1.33e-01 8.42e-01 2.47e-02 5.64e-05 2.26e-06 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-4.1 1.08e-01 8.54e-01 3.80e-02 1.21e-04 4.84e-06 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-4.0 8.60e-02 8.56e-01 5.77e-02 2.63e-04 1.03e-05 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-3.9 6.57e-02 8.45e-01 8.86e-02 6.15e-04 2.33e-05 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-3.8 4.99e-02 8.17e-01 1.32e-01 1.37e-03 5.10e-05 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-3.7 3.69e-02 7.69e-01 1.90e-01 3.02e-03 1.12e-04 2.32e-07 0.00e+00 0.00e+00 0.00e+00
-3.6 2.62e-02 7.00e-01 2.67e-01 6.51e-03 2.49e-04 7.91e-07 0.00e+00 0.00e+00 0.00e+00
-3.5 1.79e-02 6.11e-01 3.58e-01 1.30e-02 5.37e-04 2.53e-06 0.00e+00 0.00e+00 0.00e+00
-3.4 1.14e-02 5.04e-01 4.57e-01 2.65e-02 1.21e-03 8.35e-06 0.00e+00 0.00e+00 0.00e+00
-3.3 6.97e-03 3.96e-01 5.48e-01 4.74e-02 2.51e-03 2.44e-05 5.92e-07 0.00e+00 0.00e+00
-3.2 3.98e-03 2.92e-01 6.17e-01 8.17e-02 5.16e-03 7.01e-05 1.94e-06 0.00e+00 0.00e+00
-3.1 2.11e-03 2.02e-01 6.51e-01 1.35e-01 1.04e-02 1.95e-04 6.28e-06 0.00e+00 0.00e+00
-3.0 1.07e-03 1.33e-01 6.45e-01 2.01e-01 1.92e-02 4.94e-04 1.86e-05 0.00e+00 0.00e+00
-2.9 5.15e-04 8.31e-02 6.01e-01 2.80e-01 3.36e-02 1.17e-03 5.18e-05 0.00e+00 0.00e+00
-2.8 2.35e-04 4.95e-02 5.29e-01 3.64e-01 5.50e-02 2.59e-03 1.36e-04 0.00e+00 0.00e+00
-2.7 1.05e-04 2.87e-02 4.47e-01 4.35e-01 8.32e-02 5.28e-03 3.31e-04 4.51e-07 0.00e+00
-2.6 4.42e-05 1.58e-02 3.55e-01 4.97e-01 1.21e-01 1.03e-02 7.79e-04 1.54e-06 0.00e+00
-2.5 1.78e-05 8.35e-03 2.69e-01 5.36e-01 1.66e-01 1.89e-02 1.75e-03 4.95e-06 0.00e+00
-2.4 6.64e-06 4.18e-03 1.90e-01 5.50e-01 2.18e-01 3.31e-02 3.78e-03 1.52e-05 0.00e+00
-2.3 2.46e-06 2.08e-03 1.32e-01 5.33e-01 2.71e-01 5.42e-02 7.75e-03 4.39e-05 0.00e+00
-2.2 8.80e-07 9.99e-04 8.83e-02 4.91e-01 3.20e-01 8.43e-02 1.53e-02 1.20e-04 2.33e-07
-2.1 3.15e-07 4.78e-04 5.80e-02 4.29e-01 3.60e-01 1.24e-01 2.87e-02 3.12e-04 8.21e-07
-2.0 9.95e-08 2.09e-04 3.45e-02 3.56e-01 3.86e-01 1.72e-01 5.15e-02 7.66e-04 2.74e-06
-1.9 3.16e-08 9.02e-05 2.01e-02 2.79e-01 3.90e-01 2.23e-01 8.69e-02 1.76e-03 8.44e-06
-1.8 9.70e-09 3.74e-05 1.11e-02 2.06e-01 3.71e-01 2.70e-01 1.38e-01 3.76e-03 2.41e-05
-1.7 3.04e-09 1.54e-05 5.99e-03 1.43e-01 3.33e-01 3.06e-01 2.04e-01 7.48e-03 6.39e-05
-1.6 8.46e-10 5.74e-06 2.90e-03 9.33e-02 2.81e-01 3.24e-01 2.84e-01 1.39e-02 1.58e-04
-1.5 2.46e-10 2.13e-06 1.38e-03 5.75e-02 2.24e-01 3.21e-01 3.71e-01 2.42e-02 3.63e-04
-1.4 7.66e-11 7.99e-07 6.44e-04 3.36e-02 1.69e-01 2.99e-01 4.57e-01 3.96e-02 7.87e-04
-1.3 2.26e-11 2.82e-07 2.76e-04 1.87e-02 1.22e-01 2.62e-01 5.34e-01 6.17e-02 1.63e-03
-1.2 7.87e-12 1.07e-07 1.22e-04 9.94e-03 8.37e-02 2.18e-01 5.93e-01 9.18e-02 3.23e-03
-1.1 2.76e-12 4.06e-08 5.14e-05 5.09e-03 5.52e-02 1.71e-01 6.31e-01 1.32e-01 6.21e-03
-1.0 1.18e-12 1.72e-08 2.29e-05 2.52e-03 3.48e-02 1.27e-01 6.42e-01 1.82e-01 1.16e-02
-0.9 5.12e-13 7.51e-09 9.93e-06 1.20e-03 2.07e-02 8.94e-02 6.25e-01 2.43e-01 2.12e-02
-0.8 2.51e-13 3.55e-09 4.51e-06 5.48e-04 1.15e-02 5.85e-02 5.78e-01 3.14e-01 3.81e-02
-0.7 1.14e-13 1.60e-09 1.94e-06 2.34e-04 5.74e-03 3.51e-02 5.02e-01 3.89e-01 6.73e-02
-0.6 4.16e-14 6.14e-10 7.36e-07 8.90e-05 2.47e-03 1.89e-02 4.03e-01 4.59e-01 1.16e-01
-0.5 1.01e-14 1.72e-10 2.21e-07 2.89e-05 9.20e-04 9.19e-03 2.98e-01 5.04e-01 1.88e-01
-0.4 1.73e-15 3.69e-11 5.57e-08 8.59e-06 3.30e-04 4.41e-03 2.09e-01 5.12e-01 2.74e-01
-0.3 2.60e-16 7.13e-12 1.33e-08 2.55e-06 1.22e-04 2.17e-03 1.44e-01 4.90e-01 3.63e-01
-0.2 3.75e-17 1.32e-12 3.12e-09 7.56e-07 4.59e-05 1.08e-03 9.77e-02 4.50e-01 4.51e-01
-0.1 4.71e-18 2.21e-13 6.67e-10 2.08e-07 1.62e-05 5.05e-04 6.30e-02 3.96e-01 5.40e-01
0.0 4.63e-19 2.94e-14 1.17e-10 4.82e-08 4.99e-06 2.12e-04 3.75e-02 3.31e-01 6.31e-01
0.1 3.14e-20 2.84e-15 1.57e-11 8.99e-09 1.30e-06 7.81e-05 2.04e-02 2.61e-01 7.18e-01
0.2 1.30e-21 1.80e-16 1.49e-12 1.27e-09 2.80e-07 2.50e-05 1.01e-02 1.94e-01 7.96e-01
0.3 3.18e-23 7.33e-18 9.72e-14 1.34e-10 4.90e-08 7.04e-06 4.55e-03 1.36e-01 8.59e-01
0.4 8.40e-25 3.15e-19 6.69e-15 1.49e-11 8.97e-09 2.08e-06 2.10e-03 9.51e-02 9.03e-01
0.5 3.76e-26 2.13e-20 6.75e-16 2.24e-12 2.04e-09 7.17e-07 1.06e-03 6.88e-02 9.30e-01
0.6 2.44e-27 1.98e-21 8.95e-17 4.22e-13 5.50e-10 2.78e-07 5.69e-04 5.09e-02 9.49e-01
0.7 1.84e-28 2.08e-22 1.31e-17 8.87e-14 1.62e-10 1.15e-07 3.14e-04 3.81e-02 9.62e-01
0.8 1.54e-29 2.42e-23 2.11e-18 1.96e-14 4.95e-11 4.89e-08 1.76e-04 2.85e-02 9.71e-01
0.9 1.29e-30 2.83e-24 3.44e-19 4.42e-15 1.55e-11 2.13e-08 9.83e-05 2.13e-02 9.79e-01
1.0 1.04e-31 3.23e-25 5.55e-20 1.00e-15 4.93e-12 9.57e-09 5.49e-05 1.58e-02 9.84e-01
1.1 7.95e-33 3.57e-26 8.79e-21 2.28e-16 1.61e-12 4.46e-09 3.07e-05 1.15e-02 9.88e-01
1.2 5.76e-34 3.80e-27 1.38e-21 5.29e-17 5.43e-13 2.20e-09 1.73e-05 8.35e-03 9.92e-01
1.3 3.95e-35 3.94e-28 2.16e-22 1.25e-17 1.92e-13 1.15e-09 9.91e-06 5.95e-03 9.94e-01
1.4 2.53e-36 3.90e-29 3.31e-23 2.97e-18 7.00e-14 6.34e-10 5.81e-06 4.18e-03 9.96e-01
1.5 0.00e+00 3.55e-30 4.81e-24 6.83e-19 2.53e-14 3.50e-10 3.44e-06 2.89e-03 9.97e-01
