#depth cm	Temp K	Htot erg/cm3/s	Ctot erg/cm3/s	Adve Ctot erg/cm3/s	cool fracs
5.00000e-02	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
1.45000e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
2.30500e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
3.07450e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
3.76705e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
4.39034e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
4.95131e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
5.45618e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
5.91056e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
6.31951e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
6.68755e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
7.01880e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
7.31692e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
7.58523e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
7.82670e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
8.04403e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
8.23963e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
8.41567e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
8.57410e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
8.71669e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
8.84502e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
8.96052e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
9.06523e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
9.16523e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
9.26523e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
9.36523e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
9.46523e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
9.56523e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
9.66523e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
9.76523e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
9.86523e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
9.95761e-01	2.2072e+07	1.0924e-04	1.0924e-04	0.0000e+00	Comp 0.0	0.9999849	FF c 0.0	0.0000139	ISrcolH Fe 25.0	0.0000004	ISrcolH O  7.0	0.0000003	ISrcolH He 1.0	0.0000001 
