-3.0 5.00000e-02	1.0000e+04	1.000e+07	1.147e+07	9.718e-10	1.591e-02	1.000e+00
-2.9 5.00000e-02	1.0000e+04	1.000e+07	1.155e+07	1.037e-09	1.699e-02	1.000e+00
-2.8 5.00000e-02	1.0000e+04	1.000e+07	1.162e+07	1.104e-09	1.807e-02	1.000e+00
-2.7 5.00000e-02	1.0000e+04	1.000e+07	1.168e+07	1.173e-09	1.915e-02	1.000e+00
-2.6 5.00000e-02	1.0000e+04	1.000e+07	1.173e+07	1.242e-09	2.023e-02	1.000e+00
-2.5 5.00000e-02	1.0000e+04	1.000e+07	1.178e+07	1.313e-09	2.132e-02	1.000e+00
-2.4 5.00000e-02	1.0000e+04	1.000e+07	1.182e+07	1.386e-09	2.241e-02	1.000e+00
-2.3 5.00000e-02	1.0000e+04	1.000e+07	1.186e+07	1.461e-09	2.353e-02	1.000e+00
-2.2 5.00000e-02	1.0000e+04	1.000e+07	1.189e+07	1.540e-09	2.469e-02	1.000e+00
-2.1 5.00000e-02	1.0000e+04	1.000e+07	1.191e+07	1.622e-09	2.589e-02	1.000e+00
-2.0 5.00000e-02	1.0000e+04	1.000e+07	1.193e+07	1.708e-09	2.715e-02	1.000e+00
-1.9 5.00000e-02	1.0000e+04	1.000e+07	1.195e+07	1.798e-09	2.849e-02	1.000e+00
-1.8 5.00000e-02	1.0000e+04	1.000e+07	1.197e+07	1.891e-09	2.989e-02	1.000e+00
-1.7 5.00000e-02	1.0000e+04	1.000e+07	1.198e+07	1.988e-09	3.138e-02	1.000e+00
-1.6 5.00000e-02	1.0000e+04	1.000e+07	1.199e+07	2.089e-09	3.294e-02	1.000e+00
-1.5 5.00000e-02	1.0000e+04	1.000e+07	1.200e+07	2.195e-09	3.459e-02	1.000e+00
-1.4 5.00000e-02	1.0000e+04	1.000e+07	1.201e+07	2.309e-09	3.636e-02	1.000e+00
-1.3 5.00000e-02	1.0000e+04	1.000e+07	1.202e+07	2.434e-09	3.828e-02	1.000e+00
-1.2 5.00000e-02	1.0000e+04	1.000e+07	1.202e+07	2.575e-09	4.038e-02	1.000e+00
-1.1 5.00000e-02	1.0000e+04	1.000e+07	1.203e+07	2.734e-09	4.272e-02	1.000e+00
-1.0 5.00000e-02	1.0000e+04	1.000e+07	1.203e+07	2.916e-09	4.532e-02	1.000e+00
-0.9 5.00000e-02	1.0000e+04	1.000e+07	1.202e+07	3.119e-09	4.814e-02	1.000e+00
-0.8 5.00000e-02	1.0000e+04	1.000e+07	1.203e+07	3.353e-09	5.138e-02	1.000e+00
-0.7 5.00000e-02	1.0000e+04	1.000e+07	1.203e+07	3.615e-09	5.499e-02	1.000e+00
-0.6 5.00000e-02	1.0000e+04	1.000e+07	1.203e+07	3.911e-09	5.903e-02	1.000e+00
-0.5 5.00000e-02	1.0000e+04	1.000e+07	1.204e+07	4.249e-09	6.362e-02	1.000e+00
-0.4 5.00000e-02	1.0000e+04	1.000e+07	1.204e+07	4.638e-09	6.888e-02	1.000e+00
-0.3 5.00000e-02	1.0000e+04	1.000e+07	1.204e+07	5.090e-09	7.498e-02	1.000e+00
-0.2 5.00000e-02	1.0000e+04	1.000e+07	1.204e+07	5.613e-09	8.201e-02	1.000e+00
-0.1 5.00000e-02	1.0000e+04	1.000e+07	1.204e+07	6.221e-09	9.022e-02	1.000e+00
0.0 5.00000e-02	1.0000e+04	1.000e+07	1.205e+07	6.917e-09	9.959e-02	1.000e+00
0.1 5.00000e-02	1.0000e+04	1.000e+07	1.205e+07	7.687e-09	1.100e-01	1.000e+00
0.2 5.00000e-02	1.0000e+04	1.000e+07	1.205e+07	8.454e-09	1.205e-01	1.000e+00
0.3 5.00000e-02	1.0000e+04	1.000e+07	1.205e+07	8.973e-09	1.286e-01	1.000e+00
0.4 5.00000e-02	1.0000e+04	1.000e+07	1.205e+07	8.852e-09	1.308e-01	1.000e+00
