#depth cm	Temp K	Htot erg/cm3/s	Ctot erg/cm3/s	Adve Ctot erg/cm3/s	cool fracs
8.96052e-01	1.0000e+04	1.0948e-04	9.6023e-08	0.0000e+00	Comp 0.0	0.5154184	ISicolH H  0.0	0.3951516	ISicolH He 1.0	0.0892676	ISrcolH O  7.0	0.0000635	ISrcolH Fe 25.0	0.0000397 
9.06523e-01	1.0000e+04	1.0948e-04	9.6023e-08	0.0000e+00	Comp 0.0	0.5154184	ISicolH H  0.0	0.3951516	ISicolH He 1.0	0.0892676	ISrcolH O  7.0	0.0000635	ISrcolH Fe 25.0	0.0000397 
9.16523e-01	1.0000e+04	1.0948e-04	9.6023e-08	0.0000e+00	Comp 0.0	0.5154184	ISicolH H  0.0	0.3951516	ISicolH He 1.0	0.0892676	ISrcolH O  7.0	0.0000635	ISrcolH Fe 25.0	0.0000397 
9.26523e-01	1.0000e+04	1.0948e-04	9.6023e-08	0.0000e+00	Comp 0.0	0.5154184	ISicolH H  0.0	0.3951516	ISicolH He 1.0	0.0892676	ISrcolH O  7.0	0.0000635	ISrcolH Fe 25.0	0.0000397 
9.36523e-01	1.0000e+04	1.0948e-04	9.6023e-08	0.0000e+00	Comp 0.0	0.5154184	ISicolH H  0.0	0.3951516	ISicolH He 1.0	0.0892676	ISrcolH O  7.0	0.0000635	ISrcolH Fe 25.0	0.0000397 
9.46523e-01	1.0000e+04	1.0948e-04	9.6023e-08	0.0000e+00	Comp 0.0	0.5154184	ISicolH H  0.0	0.3951516	ISicolH He 1.0	0.0892676	ISrcolH O  7.0	0.0000635	ISrcolH Fe 25.0	0.0000397 
9.56523e-01	1.0000e+04	1.0948e-04	9.6023e-08	0.0000e+00	Comp 0.0	0.5154184	ISicolH H  0.0	0.3951516	ISicolH He 1.0	0.0892676	ISrcolH O  7.0	0.0000635	ISrcolH Fe 25.0	0.0000397 
9.66523e-01	1.0000e+04	1.0948e-04	9.6023e-08	0.0000e+00	Comp 0.0	0.5154184	ISicolH H  0.0	0.3951516	ISicolH He 1.0	0.0892676	ISrcolH O  7.0	0.0000635	ISrcolH Fe 25.0	0.0000397 
9.76523e-01	1.0000e+04	1.0948e-04	9.6023e-08	0.0000e+00	Comp 0.0	0.5154184	ISicolH H  0.0	0.3951516	ISicolH He 1.0	0.0892676	ISrcolH O  7.0	0.0000635	ISrcolH Fe 25.0	0.0000397 
9.86523e-01	1.0000e+04	1.0948e-04	9.6023e-08	0.0000e+00	Comp 0.0	0.5154184	ISicolH H  0.0	0.3951516	ISicolH He 1.0	0.0892676	ISrcolH O  7.0	0.0000635	ISrcolH Fe 25.0	0.0000397 
9.95761e-01	1.0000e+04	1.0948e-04	9.6023e-08	0.0000e+00	Comp 0.0	0.5154184	ISicolH H  0.0	0.3951516	ISicolH He 1.0	0.0892676	ISrcolH O  7.0	0.0000635	ISrcolH Fe 25.0	0.0000397 
