-3.0 5.00000e-02	1.0000e+04	1.000e+07	1.147e+07	1.011e-09	1.586e-02	1.000e+00
-2.9 5.00000e-02	1.0000e+04	1.000e+07	1.154e+07	1.079e-09	1.696e-02	1.000e+00
-2.8 5.00000e-02	1.0000e+04	1.000e+07	1.161e+07	1.148e-09	1.808e-02	1.000e+00
-2.7 5.00000e-02	1.0000e+04	1.000e+07	1.168e+07	1.218e-09	1.920e-02	1.000e+00
-2.6 5.00000e-02	1.0000e+04	1.000e+07	1.173e+07	1.289e-09	2.032e-02	1.000e+00
-2.5 5.00000e-02	1.0000e+04	1.000e+07	1.178e+07	1.360e-09	2.144e-02	1.000e+00
-2.4 5.00000e-02	1.0000e+04	1.000e+07	1.182e+07	1.433e-09	2.258e-02	1.000e+00
-2.3 5.00000e-02	1.0000e+04	1.000e+07	1.185e+07	1.507e-09	2.373e-02	1.000e+00
-2.2 5.00000e-02	1.0000e+04	1.000e+07	1.189e+07	1.585e-09	2.492e-02	1.000e+00
-2.1 5.00000e-02	1.0000e+04	1.000e+07	1.191e+07	1.667e-09	2.616e-02	1.000e+00
-2.0 5.00000e-02	1.0000e+04	1.000e+07	1.193e+07	1.752e-09	2.746e-02	1.000e+00
-1.9 5.00000e-02	1.0000e+04	1.000e+07	1.195e+07	1.843e-09	2.883e-02	1.000e+00
-1.8 5.00000e-02	1.0000e+04	1.000e+07	1.197e+07	1.937e-09	3.028e-02	1.000e+00
-1.7 5.00000e-02	1.0000e+04	1.000e+07	1.198e+07	2.035e-09	3.181e-02	1.000e+00
-1.6 5.00000e-02	1.0000e+04	1.000e+07	1.199e+07	2.136e-09	3.340e-02	1.000e+00
-1.5 5.00000e-02	1.0000e+04	1.000e+07	1.200e+07	2.241e-09	3.507e-02	1.000e+00
-1.4 5.00000e-02	1.0000e+04	1.000e+07	1.201e+07	2.352e-09	3.683e-02	1.000e+00
-1.3 5.00000e-02	1.0000e+04	1.000e+07	1.202e+07	2.474e-09	3.873e-02	1.000e+00
-1.2 5.00000e-02	1.0000e+04	1.000e+07	1.202e+07	2.610e-09	4.081e-02	1.000e+00
-1.1 5.00000e-02	1.0000e+04	1.000e+07	1.203e+07	2.765e-09	4.311e-02	1.000e+00
-1.0 5.00000e-02	1.0000e+04	1.000e+07	1.203e+07	2.943e-09	4.568e-02	1.000e+00
-0.9 5.00000e-02	1.0000e+04	1.000e+07	1.202e+07	3.143e-09	4.846e-02	1.000e+00
-0.8 5.00000e-02	1.0000e+04	1.000e+07	1.203e+07	3.373e-09	5.166e-02	1.000e+00
