-8.0 1.01e-04 9.97e-01 2.62e-03 1.62e-08 2.06e-09 1.88e-10 4.06e-11 4.58e-12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-7.9 9.85e-05 9.97e-01 2.96e-03 2.06e-08 2.60e-09 2.39e-10 5.13e-11 5.78e-12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-7.8 9.61e-05 9.97e-01 3.35e-03 2.62e-08 3.29e-09 3.02e-10 6.48e-11 7.31e-12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-7.7 9.39e-05 9.96e-01 3.78e-03 3.34e-08 4.17e-09 3.83e-10 8.20e-11 9.25e-12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-7.6 9.19e-05 9.96e-01 4.27e-03 4.26e-08 5.29e-09 4.86e-10 1.04e-10 1.17e-11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-7.5 9.01e-05 9.95e-01 4.82e-03 5.45e-08 6.72e-09 6.17e-10 1.32e-10 1.48e-11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-7.4 8.84e-05 9.94e-01 5.44e-03 6.97e-08 8.54e-09 7.84e-10 1.67e-10 1.88e-11 9.20e-13 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-7.3 8.69e-05 9.94e-01 6.13e-03 8.95e-08 1.09e-08 9.98e-10 2.12e-10 2.38e-11 1.17e-12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-7.2 8.54e-05 9.93e-01 6.92e-03 1.15e-07 1.38e-08 1.27e-09 2.69e-10 3.03e-11 1.48e-12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
-7.1 8.40e-05 9.92e-01 7.81e-03 1.48e-07 1.76e-08 1.62e-09 3.42e-10 3.85e-11 1.88e-12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
