       x        z    i    j inwind converge       v_x       v_y       v_z       vol       rho        ne       t_e   t_e_old      dt_e  dt_e_old       t_r   t_r_old         w  heat_tot heat_tot_  cool_tot      ntot        ip    nioniz      gain macro_bf_ macro_bf_ 
1.40e+09 2.67e+10    0   14     -1        0  0.00e+00  0.00e+00  2.64e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.40e+09 3.49e+10    0   15     -1        0  0.00e+00  0.00e+00  3.66e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.40e+09 4.57e+10    0   16     -1        0  0.00e+00  0.00e+00  4.94e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.40e+09 5.98e+10    0   17     -1        0  0.00e+00  0.00e+00  6.43e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.40e+09 7.83e+10    0   18     -1        0  0.00e+00  0.00e+00  8.07e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.40e+09 1.02e+11    0   19     -1        0  0.00e+00  0.00e+00  9.72e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.40e+09 1.34e+11    0   20     -1        0  0.00e+00  0.00e+00  1.13e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.40e+09 1.76e+11    0   21     -1        0  0.00e+00  0.00e+00  1.26e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.40e+09 2.30e+11    0   22     -1        0  0.00e+00  0.00e+00  1.37e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.40e+09 3.01e+11    0   23     -1        0  0.00e+00  0.00e+00  1.45e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.40e+09 3.94e+11    0   24     -1        0  0.00e+00  0.00e+00  1.51e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.40e+09 5.15e+11    0   25     -1        0  0.00e+00  0.00e+00  1.56e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.40e+09 6.74e+11    0   26     -1        0  0.00e+00  0.00e+00  1.59e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.40e+09 8.82e+11    0   27     -1        0  0.00e+00  0.00e+00  1.61e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.40e+09 1.15e+12    0   28     -1        0  0.00e+00  0.00e+00  1.62e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.40e+09 1.51e+12    0   29     -1        0  0.00e+00  0.00e+00  1.63e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 3.50e+08    1    0      1        0  0.00e+00  1.95e+08  0.00e+00  1.59e+28  0.00e+00  1.41e-17  1.71e+05  1.86e+05  2.43e+04 -2.63e+04  4.29e+04  4.29e+04  3.40e-01  1.23e-02  1.23e-02  1.33e-02  1.51e+06       inf  8.89e+05  3.92e-01  0.00e+00  0.00e+00 
3.14e+09 8.08e+08    1    1      1        0  4.82e+05  1.86e+08  1.45e+06  3.60e+27  0.00e+00  1.46e-17  1.62e+05  1.76e+05  2.80e+04 -4.01e+04  4.63e+04  4.62e+04  2.44e-01  3.83e-03  3.83e-03  4.10e-03  8.15e+05       inf  5.08e+05  3.92e-01  0.00e+00  0.00e+00 
3.14e+09 1.06e+09    1    2      1        0  6.16e+05  1.84e+08  1.91e+06  3.71e+27  0.00e+00  1.47e-17  1.45e+05  1.45e+05  3.14e+03 -5.94e+03  4.74e+04  4.73e+04  2.13e-01  4.25e-03  4.25e-03  4.25e-03  8.10e+05       inf  5.27e+05  5.60e-01  0.00e+00  0.00e+00 
3.14e+09 1.38e+09    1    3      1        0  8.12e+05  1.81e+08  2.61e+06  3.00e+27  0.00e+00  1.48e-17  1.15e+05  1.12e+05 -1.21e+04  1.74e+04  4.84e+04  4.84e+04  1.83e-01  3.14e-03  3.14e-03  3.12e-03  7.62e+05       inf  5.19e+05  5.60e-01  0.00e+00  0.00e+00 
3.14e+09 1.81e+09    1    4      1        0  1.10e+06  1.77e+08  3.67e+06  7.85e+26  0.00e+00  1.49e-17  8.11e+04  8.00e+04  1.76e+03 -5.21e+03  4.92e+04  4.91e+04  1.60e-01  6.84e-04  6.84e-04  6.71e-04  4.64e+05       inf  3.27e+05  2.74e-01  0.00e+00  0.00e+00 
3.14e+09 2.37e+09    1    5     -1        0  1.50e+06  1.73e+08  5.32e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 3.10e+09    1    6     -1        0  2.08e+06  1.68e+08  7.87e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 4.06e+09    1    7     -1        0  2.90e+06  1.61e+08  1.19e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 5.31e+09    1    8     -1        0  4.02e+06  1.54e+08  1.81e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 6.95e+09    1    9     -1        0  5.56e+06  1.46e+08  2.80e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 9.10e+09    1   10     -1        0  7.61e+06  1.37e+08  4.37e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 1.19e+10    1   11     -1        0  1.03e+07  1.27e+08  6.86e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 1.56e+10    1   12     -1        0  1.38e+07  1.17e+08  1.08e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 2.04e+10    1   13     -1        0  1.80e+07  1.07e+08  1.70e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 2.67e+10    1   14     -1        0  2.31e+07  9.73e+07  2.65e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 3.49e+10    1   15     -1        0  2.60e+07  8.76e+07  3.66e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 4.57e+10    1   16     -1        0  2.81e+07  7.85e+07  4.94e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 5.98e+10    1   17     -1        0  2.90e+07  7.00e+07  6.43e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 7.83e+10    1   18     -1        0  2.87e+07  6.21e+07  8.07e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 1.02e+11    1   19     -1        0  2.71e+07  5.50e+07  9.72e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 1.34e+11    1   20     -1        0  2.44e+07  4.85e+07  1.13e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 1.76e+11    1   21     -1        0  2.12e+07  4.27e+07  1.26e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 2.30e+11    1   22     -1        0  1.78e+07  3.76e+07  1.37e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 3.01e+11    1   23     -1        0  1.45e+07  3.30e+07  1.45e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 3.94e+11    1   24     -1        0  1.16e+07  2.89e+07  1.51e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 5.15e+11    1   25     -1        0  9.20e+06  2.53e+07  1.56e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 6.74e+11    1   26     -1        0  7.20e+06  2.22e+07  1.59e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 8.82e+11    1   27     -1        0  5.59e+06  1.94e+07  1.61e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 1.15e+12    1   28     -1        0  4.32e+06  1.70e+07  1.62e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.14e+09 1.51e+12    1   29     -1        0  3.33e+06  1.49e+07  1.63e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.90e+09 3.50e+08    2    0      0        0  0.00e+00  1.75e+08  0.00e+00  2.91e+28  2.36e-10  1.15e+14  3.64e+04  3.65e+04 -1.45e+02 -1.46e+02  3.80e+04  3.81e+04  3.52e-01  5.46e+34  5.46e+34  5.49e+34  1.36e+06  6.99e-01  7.16e+05  8.00e-01  0.00e+00  0.00e+00 
3.90e+09 8.08e+08    2    1      0        0  5.79e+05  1.67e+08  1.36e+06  8.98e+27  1.12e-10  5.65e+13  3.55e+04  3.57e+04 -2.09e+02 -2.21e+02  4.17e+04  4.17e+04  2.52e-01  3.28e+33  3.27e+33  3.30e+33  9.98e+05  1.61e+00  5.19e+05  8.00e-01  0.00e+00  0.00e+00 
3.90e+09 1.06e+09    2    2      0        0  7.32e+05  1.65e+08  1.77e+06  1.17e+28  7.96e-11  4.03e+13  3.44e+04  3.46e+04 -2.97e+02 -3.11e+02  4.37e+04  4.36e+04  2.14e-01  1.38e+33  1.38e+33  1.38e+33  1.15e+06  2.46e+00  6.46e+05  8.00e-01  0.00e+00  0.00e+00 
3.90e+09 1.38e+09    2    3      0        0  9.55e+05  1.62e+08  2.41e+06  1.54e+28  5.37e-11  2.73e+13  3.19e+04  3.23e+04 -4.10e+02 -4.66e+02  4.54e+04  4.55e+04  1.85e-01  4.15e+32  4.13e+32  4.23e+32  1.34e+06  3.82e+00  8.01e+05  8.00e-01  0.00e+00  0.00e+00 
3.90e+09 1.81e+09    2    4      1        0  1.27e+06  1.59e+08  3.37e+06  1.99e+28  0.00e+00  1.47e-17  6.99e+04  7.06e+04 -4.16e+02  8.16e+02  4.72e+04  4.72e+04  1.58e-01  1.28e-02  1.28e-02  1.33e-02  1.50e+06       inf  9.46e+05  1.68e-01  0.00e+00  0.00e+00 
3.90e+09 2.37e+09    2    5      1        0  1.73e+06  1.55e+08  4.86e+06  2.16e+28  0.00e+00  1.48e-17  3.93e+04  3.92e+04 -8.14e+02  7.83e+02  4.87e+04  4.87e+04  1.30e-01  9.63e-03  9.63e-03  9.61e-03  1.50e+06       inf  1.00e+06  5.92e-01  0.00e+00  0.00e+00 
3.90e+09 3.10e+09    2    6      1        0  2.39e+06  1.50e+08  7.16e+06  1.80e+28  0.00e+00  1.49e-17  3.13e+04  3.10e+04 -1.63e+02 -4.26e+02  4.94e+04  4.94e+04  1.07e-01  7.56e-03  7.56e-03  7.53e-03  1.29e+06       inf  8.92e+05  6.78e-01  0.00e+00  0.00e+00 
3.90e+09 4.06e+09    2    7      1        0  3.30e+06  1.45e+08  1.08e+07  4.87e+27  0.00e+00  1.49e-17  2.14e+04  2.12e+04  1.17e+02  6.36e+01  4.97e+04  4.97e+04  8.93e-02  1.70e-03  1.70e-03  1.68e-03  7.08e+05       inf  4.99e+05  4.15e-01  0.00e+00  0.00e+00 
3.90e+09 5.31e+09    2    8     -1        0  4.57e+06  1.38e+08  1.64e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.90e+09 6.95e+09    2    9     -1        0  6.28e+06  1.31e+08  2.53e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.90e+09 9.10e+09    2   10     -1        0  8.58e+06  1.23e+08  3.94e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.90e+09 1.19e+10    2   11     -1        0  1.16e+07  1.14e+08  6.18e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.90e+09 1.56e+10    2   12     -1        0  1.54e+07  1.05e+08  9.72e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.90e+09 2.04e+10    2   13     -1        0  2.02e+07  9.62e+07  1.53e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.90e+09 2.67e+10    2   14     -1        0  2.58e+07  8.72e+07  2.38e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.90e+09 3.49e+10    2   15     -1        0  3.22e+07  7.86e+07  3.65e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.90e+09 4.57e+10    2   16     -1        0  3.49e+07  7.04e+07  4.94e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
